gen_loss,disc_BCH_loss,cycle_loss,identity_loss,disc_BCH_Placenta_loss,disc_HBCD_Site5_Arkansas_UNC_loss,disc_HBCD_Site6_Cincinnati_loss,disc_VGH_Unknown_loss,disc_dHCP_loss
4.009073172560061,0.6506163063832526,0.4450868387441129,0.506161048202123,0.65053415,0.6505587,0.6505155,0.65057224,0.65047824
4.002795768360009,0.6505747893006331,0.44503478422257065,0.5063340831493987,0.6505333,0.6505014,0.6504709,0.6504886,0.650519
4.004351129048112,0.6506121265715447,0.44479788135791176,0.506598007419835,0.6505366,0.6505003,0.65053064,0.6505965,0.6505205
4.00021539033899,0.6505755872542155,0.4457342154161941,0.5060475661126888,0.65058404,0.65055203,0.65047807,0.65049607,0.6505156
3.993706827117625,0.6505522889215589,0.4446368426660409,0.506548428737023,0.65057623,0.6504595,0.6505062,0.6505266,0.65049565
3.990914562013414,0.650585058461065,0.44555670830650607,0.5060810339623603,0.65049285,0.65051514,0.65050423,0.65043914,0.6504695
3.992175414942313,0.6505181664430002,0.4446765933203813,0.5067642351567457,0.65049607,0.6505258,0.6504793,0.6504963,0.65050584
3.9978759908445793,0.6505401897545598,0.4463321741076483,0.5055383916638324,0.65061074,0.6505164,0.65048397,0.6505485,0.65053636
3.989748651163589,0.6506261604995544,0.44536944711265936,0.5061280195407821,0.65055454,0.65052336,0.65052325,0.6504766,0.65047556
3.99085865550571,0.6505144453854953,0.44577524646180844,0.5057921137786717,0.6504941,0.6504953,0.65047616,0.65053606,0.6504426
3.989505870100381,0.6505600234160677,0.4448407377885736,0.5066547354494316,0.6505358,0.6505168,0.65050185,0.6505411,0.6504667
3.9841593881736057,0.6506039770904947,0.44444123568454225,0.5066254423004418,0.650537,0.6505326,0.6504745,0.6503885,0.6505395
3.9835250202584382,0.6505273294909565,0.4456811774468075,0.5058261253695556,0.6504989,0.6504834,0.65046203,0.6505184,0.65049523
3.98498425103616,0.6505451096428765,0.4456185202811651,0.5061834910497574,0.6505442,0.6505133,0.6504754,0.65042394,0.65045255
3.9839350655458983,0.6505081296542993,0.4451123128190708,0.5065340623907421,0.6505143,0.6504837,0.65048647,0.6505198,0.65047437
3.98178185944396,0.6505143191503441,0.44530940433055305,0.5062281083225629,0.650519,0.65051115,0.650485,0.6505015,0.65044147
3.980384348095327,0.6505643567025373,0.4447542714899865,0.5066699675027875,0.65049297,0.65048176,0.65047616,0.65044296,0.6504915
3.9769425898934334,0.650505907178501,0.44468194797707067,0.5065123889181348,0.650531,0.6504712,0.65043133,0.6504678,0.65047055
3.9810182470054443,0.6505366368570189,0.4457505022558037,0.5061635615457083,0.6504916,0.6504402,0.6504872,0.65052986,0.6504567
3.972995923106797,0.6504803821660471,0.44412285050620204,0.5069367838366596,0.6505556,0.6505086,0.6504665,0.6503943,0.65041035
3.9748749639676966,0.6504989023369866,0.44560255159214496,0.506132460648311,0.6505135,0.6505074,0.6504468,0.6505065,0.65044665
3.969068613835579,0.6504892018106248,0.44506503035480843,0.5063265921844953,0.65047944,0.65044266,0.65045565,0.65041274,0.65048003
3.9692974803528345,0.6505368950862239,0.4450015727880497,0.5063037215223635,0.6505419,0.6504689,0.6504779,0.6504547,0.65043724
3.9709161510790025,0.6504884338033373,0.44519469727928507,0.5062852186137351,0.65045166,0.65047413,0.65045923,0.6504552,0.65042293
3.9758252678286055,0.6504728531491928,0.4459161174902017,0.5056798219392841,0.6504828,0.6505024,0.6504532,0.6505062,0.65044767
3.969772429857853,0.650525458711357,0.4446794883928437,0.5065424892205547,0.65056324,0.65043455,0.65046006,0.65043044,0.6504663
3.9735139175313683,0.650471894291864,0.44505150554260775,0.5061596751069101,0.6505055,0.6505053,0.6504517,0.6504922,0.65045786
3.973261225626665,0.6504995408841379,0.44474609917488656,0.5064113464188461,0.65046036,0.6504238,0.65044576,0.6504206,0.6504261
3.973729677822279,0.6504752750557977,0.44503072326022075,0.5063476431916878,0.6504988,0.6504505,0.65043116,0.6504803,0.6504214
3.9708536485543,0.6504450902270809,0.44411611243146626,0.5068708076137276,0.6504966,0.650432,0.65044975,0.6503909,0.6504551
3.9707066360879066,0.6505073193190755,0.44591373133198653,0.5059822066970494,0.6504739,0.6504779,0.65043384,0.65042454,0.65042305
3.996192486274645,0.6505154568216075,0.44516697161727486,0.5067180696316963,0.65044457,0.65043235,0.6504576,0.6504612,0.65042835
4.045000899010811,0.6530902476702336,0.4455865282655338,0.5059383671928719,0.65049857,0.65048367,0.6504304,0.6504504,0.6504299
4.0541329602688405,0.6504058287915401,0.4450946773019965,0.5063189966955046,0.650449,0.65037954,0.65044534,0.6504489,0.65041775
4.055319618026992,0.6504306928547107,0.44579097049823707,0.506012064160932,0.65052974,0.6505174,0.65039927,0.6503611,0.6504148
4.0576161581537,0.6504848972034913,0.4462940520134525,0.5057642479449653,0.6504695,0.65046906,0.65045965,0.65053034,0.65043443
4.049975372397381,0.6504608723276479,0.4453684046504578,0.5063022021654148,0.65045226,0.65044737,0.65041804,0.6503716,0.65040904
4.051390504376324,0.6504588857941006,0.4458967783456839,0.5057936400750985,0.65044785,0.6504504,0.65044165,0.6504145,0.65042233
4.0536115611808885,0.6504750421657655,0.44560564291362026,0.5062092909634403,0.6504959,0.65041035,0.65041393,0.6505143,0.6504207
4.048853501835883,0.6504573439630332,0.4451084028983462,0.5063985356962047,0.65045667,0.6504242,0.65042305,0.6503572,0.6504024
4.043602127268695,0.6504150195398193,0.4452927828123029,0.5058933647934365,0.65046406,0.65043056,0.65041006,0.65041924,0.65039617
4.04230402091851,0.6504978111400697,0.4452165771365741,0.5064299744828312,0.65043926,0.6504921,0.65043694,0.6504339,0.6504158
4.037144574796519,0.6504224032595538,0.44516219947361135,0.5061096520095631,0.6505052,0.65037495,0.6504095,0.65035796,0.6503869
4.038137559383963,0.6504376185688995,0.44505786027597355,0.5063436186112068,0.6504156,0.6504837,0.6504274,0.6504766,0.65038556
4.0409075182993055,0.6504416461728045,0.4456317833656274,0.5062279377582568,0.6504165,0.65042794,0.65041906,0.65042573,0.6504258
4.030139808493536,0.6504577599861772,0.44484535955288557,0.5064728671081976,0.6504922,0.6504406,0.65040404,0.65035915,0.650373
4.035498111029178,0.6504347816181644,0.4449342763942221,0.5065796427680674,0.6504882,0.65043044,0.65043974,0.65047854,0.6503985
4.035009227743471,0.6504343085818819,0.44551614583402444,0.5061066407800295,0.6508919,0.65042925,0.65041393,0.65039116,0.65040463
4.033184640764614,0.6504686341193563,0.445554336991863,0.5063146193966198,0.6503899,0.6504044,0.65043277,0.65045404,0.6504094
4.030899881510343,0.6504300328844411,0.44581066463592545,0.5057598906870626,0.65044755,0.65041524,0.6504033,0.6503636,0.6504266
4.029250187459199,0.6504128917979732,0.4448225092052837,0.5068950641414393,0.65041965,0.6504413,0.65037245,0.65040755,0.65035456
4.027908371266536,0.6504522597156285,0.4458083423583404,0.5063646400752274,0.65041524,0.65043455,0.6504217,0.65043837,0.6504039
4.023205434988086,0.6504291829855544,0.44549541035712054,0.5060664846125432,0.650437,0.6504304,0.6504357,0.6503398,0.65037733
4.018517552481757,0.6504178342611893,0.4449087992814428,0.5064467408662833,0.65047127,0.6503979,0.65040004,0.6504011,0.6503873
4.016516104527717,0.6504258086715919,0.44462667032716346,0.5066015483964468,0.6504111,0.6503899,0.65041,0.65046275,0.6503605
