ssim,psnr,mae,mse,nmse,hist_kl_div,hist_corr,contrast_original,contrast_harmonized,contrast_change,contrast_ratio,snr_original,snr_harmonized,snr_change,cnr_original,cnr_harmonized,cnr_preservation,sharpness_original,sharpness_harmonized,sharpness_change,site,epoch,ga
,6.015969061490145,0.47924983527698733,0.2502667154305894,9.407081189624252,21.178771559105964,-0.0035570621900006018,0.163107533030516,0.014425051,0.1486824816319407,0.08843889822971893,0.3528371962726612,36.80170136337653,36.44886416710387,6.0682236501783855,1.1575554698286736,0.1907568894378302,0.31009768810258104,0.06162677,0.2484709185002823,VGH_Site4_GE,200,25.0
,6.051008339153258,0.47540372109646967,0.24825566416768793,7.925368971186666,20.93961845907659,-0.003872738352966112,0.1769863482584872,0.014451937,0.16253441143982789,0.08165565392080877,0.36552059034940965,36.73977917077677,36.37425858042736,6.128202680398997,1.1783411687761038,0.19228168980477767,0.35117277648448825,0.06271095,0.28846182819604754,VGH_Site4_GE,200,25.0
,6.045830414001449,0.47596566316231925,0.24855182631146686,7.951642966371776,20.974577031192876,-0.003683841451632153,0.17679906908698384,0.014458269,0.16234080020613972,0.0817779648825589,0.3636675839245215,36.7232683369424,36.35960075301787,5.936228612724631,1.1785187343930859,0.1985298763395951,0.359449066848653,0.06322129,0.2962277761410648,VGH_Site4_GE,200,25.0
,9.175863013636143,0.2628943085481363,0.12089649181169422,1.8541810719832352,13.46655394621513,0.04171221843421196,0.25534699089655744,0.014351554,0.24099543668160306,0.05620412287813897,1.1621406947593227,37.20199065654745,36.03984996178813,4.610687936791631,1.184195412150431,0.2568370329582723,0.8634207334364221,0.07187042,0.7915503170336053,VGH_Site4_GE,200,25.0
,9.506997643820362,0.24724696737125687,0.11202120386540458,1.7071844364466247,12.776053494714342,0.05956289853988217,0.2561591439898897,0.014407738,0.2417514058779765,0.056245259587646285,1.2386827188865952,37.07644164798865,35.83775892910206,4.0213263100520455,1.1648994795201832,0.28968041556625196,0.9120603619569252,0.073016234,0.8390441282146881,VGH_Site4_GE,200,25.0
,9.846010852042262,0.23401462829692324,0.1036093418072842,1.6731039711745392,12.633499791664711,0.048610234072707675,0.24885017891259462,0.014554939,0.234295239679828,0.058488761034772054,1.3178575009342763,36.707047556970274,35.389190056036,3.287093789143934,1.165809368158475,0.35466264104239725,0.95074143073072,0.07416659,0.8765748422454791,VGH_Site4_GE,200,25.0
,9.92568174006067,0.2354679876729481,0.10172596678350068,1.3240893671235454,12.964198250114634,0.06074957734588632,0.27717702922971393,0.014440041,0.2627369881943002,0.05209681536227962,1.3506086526872376,37.046232051072984,35.69562339838575,3.072695091294235,1.2134578120069104,0.39491644045508967,1.236599398330183,0.07950227,1.1570971287045193,VGH_Site4_GE,200,25.0
,12.686573658957116,0.15282468198891683,0.053869461489143046,1.431738484893248,10.603423727150059,0.10531781107245897,0.19397216354532942,0.014117947,0.17985421669705615,0.07278336160405013,2.0952832103665764,37.91394732394424,35.81866411357767,1.836965564768729,1.1246388763919044,0.6122264302821758,1.1411285044803048,0.07481657,1.0663119347943688,VGH_Site4_GE,200,25.0
,13.116894967963155,0.1561366895814539,0.048787717813028694,1.5481958951011854,12.858576672915346,0.06644297742302438,0.17751793075357658,0.01425921,0.16325872089718563,0.08032545778674297,2.265349439916626,37.530751024389424,35.2654015844728,1.8332832270619623,1.1540388240929658,0.6294929232770599,1.1975683962521912,0.07817103,1.1193973665652635,VGH_Site4_GE,200,25.0
,13.938536458609931,0.13458581475848044,0.04037814415049177,1.1735446390562174,10.766739923868954,0.13572308446026782,0.18549119838438669,0.014218485,0.17127271340153852,0.07665314764343828,2.4510530372145762,37.688799221719115,35.23774618450454,1.7749478781759647,1.1683536883173644,0.6582467553557473,1.3573236209566961,0.0800956,1.2772280243451963,VGH_Site4_GE,200,25.0
